date,n_positions,market_value,cash
2018-11-16,1,146194.0,841299.467547
2018-11-19,1,144050.0,841299.467547
2018-11-20,1,139226.0,841299.467547
2018-11-21,0,0.0,978467.4330762001
2018-11-22,0,0.0,978467.4330762001
2018-11-23,0,0.0,978467.4330762001
2018-11-26,0,0.0,978467.4330762001
2018-11-27,0,0.0,978467.4330762001
2018-11-28,0,0.0,978467.4330762001
2018-11-29,0,0.0,978467.4330762001
2018-11-30,0,0.0,978467.4330762001
2018-12-03,0,0.0,978467.4330762001
2018-12-04,4,605791.0,381339.9965706002
2018-12-05,4,612205.0,381339.9965706002
2018-12-06,5,744458.0,231577.51330020023
2018-12-07,5,749642.0,231577.51330020023
2018-12-10,5,756706.0,231577.51330020023
2018-12-11,5,757100.0,231577.51330020023
2018-12-12,5,760855.0,231577.51330020023
2018-12-13,5,767654.0,231577.51330020023
2018-12-14,6,898964.0,81596.74656440024
2018-12-17,5,748207.0,223996.65771080024
2018-12-18,5,743773.0,223996.65771080024
2018-12-19,4,591523.0,369214.0773284002
2018-12-20,3,448717.0,511733.7126308002
2018-12-21,2,294804.0,665001.5840381002
2018-12-24,2,298162.0,665001.5840381002
2018-12-25,2,297760.0,665001.5840381002
2018-12-26,2,298736.0,665001.5840381002
2018-12-27,2,296222.0,665001.5840381002
2018-12-28,2,300276.0,665001.5840381002
2019-01-02,2,298916.0,665001.5840381002
2019-01-03,2,293766.0,665001.5840381002
2019-01-04,2,301460.0,665001.5840381002
2019-01-07,2,313290.0,665001.5840381002
2019-01-08,2,308536.0,665001.5840381002
2019-01-09,2,306788.0,665001.5840381002
2019-01-10,2,312642.0,665001.5840381002
2019-01-11,2,311894.0,665001.5840381002
2019-01-14,2,308124.0,665001.5840381002
2019-01-15,2,313488.0,665001.5840381002
2019-01-16,2,310510.0,665001.5840381002
2019-01-17,2,306996.0,665001.5840381002
2019-01-18,2,311878.0,665001.5840381002
2019-01-21,6,905949.0,72367.98327890024
2019-01-22,6,894847.0,72367.98327890024
2019-01-23,6,903772.0,72367.98327890024
2019-01-24,6,905514.0,72367.98327890024
2019-01-25,6,900404.0,72367.98327890024
2019-01-28,6,899398.0,72367.98327890024
2019-01-29,6,905886.0,72367.98327890024
2019-01-30,6,892547.0,72367.98327890024
2019-01-31,5,748205.0,215999.05782950023
2019-02-01,5,759616.0,215999.05782950023
2019-02-11,5,774125.0,215999.05782950023
2019-02-12,5,776573.0,229048.66096690018
2019-02-13,8,1008218.0,841.3082936002429
2019-02-14,8,1010843.0,841.3082936002429
2019-02-15,8,995976.0,841.3082936002429
2019-02-18,8,1025713.0,841.3082936002429
2019-02-19,8,1001976.0,20302.903751100268
2019-02-20,9,1017590.0000000001,1071.9301893002666
2019-02-21,9,1018712.0000000001,1071.9301893002666
2019-02-22,8,851824.0,171912.31459350028
2019-02-25,8,877749.0,171912.31459350028
2019-02-26,8,1009120.0,28129.08400600031
2019-02-27,9,1020828.9999999999,3016.472482000314
2019-02-28,8,880975.0,139427.18272450034
2019-03-01,7,749614.0,283275.7561585003
2019-03-04,8,902765.0,133451.19226950032
2019-03-05,9,1032377.0,6841.775836000321
2019-03-06,8,946731.0000000001,93442.24867600032
2019-03-07,9,1037930.0,4705.013489400328
2019-03-08,8,830355.0,179033.36163840033
2019-03-11,1,155649.0,859784.9126544005
2019-03-12,2,308015.0,710791.4280144004
2019-03-13,4,596815.0,412533.1063531005
2019-03-14,4,597334.0,412533.1063531005
2019-03-15,4,601055.0,412533.1063531005
2019-03-18,5,766149.0,262538.3214131005
2019-03-19,6,916195.0,112936.04619070052
2019-03-20,5,753346.0,277500.8894179005
2019-03-21,5,753014.0,277500.8894179005
2019-03-22,6,918725.0,127666.31252590049
2019-03-25,6,898223.0,127666.31252590049
2019-03-26,6,883863.0,127666.31252590049
2019-03-27,6,915560.0,127666.31252590049
2019-03-28,7,1031174.0,10321.927768300491
2019-03-29,5,757123.0000000001,298932.9690271005
2019-04-01,6,951121.0,127180.2004034005
2019-04-02,5,768292.0,303234.5718014005
2019-04-03,5,768382.0,303234.5718014005
2019-04-04,5,792038.0,303234.5718014005
2019-04-08,5,792898.0,303234.5718014005
2019-04-09,4,621192.0,477832.29930140055
2019-04-10,5,765303.0,330140.50505140057
2019-04-11,6,890805.0000000001,180762.52109620057
2019-04-12,5,736626.0,331794.54389020056
2019-04-15,4,596017.9999999999,474266.28953020053
2019-04-16,3,471628.0,613196.1955552006
2019-04-17,4,620385.9999999999,463401.6706752005
2019-04-18,4,616914.9999999999,463401.6706752005
2019-04-19,4,614560.9999999999,463401.6706752005
2019-04-22,5,755796.0,313863.4786720006
2019-04-23,5,748534.0,311108.13843680057
2019-04-24,5,751362.0,311108.13843680057
2019-04-25,5,738159.0,311108.13843680057
2019-04-26,3,460029.0,587354.6674847006
2019-04-29,3,454815.0,587354.6674847006
2019-04-30,3,446755.0,595565.4778727007
2019-05-06,4,595568.0,431810.6091147007
2019-05-07,3,468244.9999999999,580420.2131523007
2019-05-08,3,439790.0,580420.2131523007
2019-05-09,2,292358.0,715159.7737173007
2019-05-10,1,159280.0,853276.5531828008
2019-05-13,1,154880.0,853276.5531828008
2019-05-14,1,151360.0,853276.5531828008
2019-05-15,1,158884.0,853276.5531828008
2019-05-16,1,160512.0,853276.5531828008
2019-05-17,1,155760.0,853276.5531828008
2019-05-20,1,155452.0,853276.5531828008
2019-05-21,1,157300.0,853276.5531828008
2019-05-22,1,154264.0,853276.5531828008
2019-05-23,1,148808.0,853276.5531828008
2019-05-24,0,0.0,1001654.6905188008
2019-05-27,0,0.0,1001654.6905188008
2019-05-28,0,0.0,1001654.6905188008
2019-05-29,0,0.0,1001654.6905188008
2019-05-30,0,0.0,1001654.6905188008
2019-05-31,0,0.0,1001654.6905188008
2019-06-03,0,0.0,1001654.6905188008
2019-06-04,0,0.0,1001654.6905188008
2019-06-05,0,0.0,1001654.6905188008
2019-06-06,0,0.0,1001654.6905188008
2019-06-10,0,0.0,1001654.6905188008
2019-06-11,0,0.0,1001654.6905188008
2019-06-12,0,0.0,1001654.6905188008
2019-06-13,0,0.0,1001654.6905188008
2019-06-14,0,0.0,1001654.6905188008
2019-06-17,0,0.0,1001654.6905188008
2019-06-18,0,0.0,1001654.6905188008
2019-06-19,0,0.0,1001654.6905188008
2019-06-20,0,0.0,1001654.6905188008
2019-06-21,1,145440.0,854403.4684008007
2019-06-24,1,145485.0,854403.4684008007
2019-06-25,1,145980.0,854403.4684008007
2019-06-26,1,147735.0,854403.4684008007
2019-06-27,1,148995.0,854403.4684008007
2019-06-28,1,150345.0,854403.4684008007
2019-07-01,1,154170.0,854403.4684008007
2019-07-02,2,305963.0,707652.8964328007
2019-07-03,2,300735.0,707652.8964328007
2019-07-04,4,597946.0,407980.7387479007
2019-07-05,4,600977.0,407980.7387479007
2019-07-08,4,595007.0,407980.7387479007
2019-07-09,4,592383.0,407980.7387479007
2019-07-10,5,737518.0,259513.9380657007
2019-07-11,5,747070.0,259513.9380657007
2019-07-12,5,733406.0,259513.9380657007
2019-07-15,3,454758.0,538833.3871176007
2019-07-16,3,445841.0,538833.3871176007
2019-07-17,3,445817.0,535835.6031316007
2019-07-18,4,583549.0,385984.00413450063
2019-07-19,3,448903.0,525534.5119581007
2019-07-22,3,460545.0,525534.5119581007
2019-07-23,3,463684.0,525534.5119581007
2019-07-24,3,471987.0,525534.5119581007
2019-07-25,4,610956.0,394873.3503832007
2019-07-26,5,768598.0,245206.99194160066
2019-07-29,5,769586.0,245206.99194160066
2019-07-30,7,1003848.0,5359.523280800684
2019-07-31,7,1002372.0,5359.523280800684
2019-08-01,8,1005720.0000000001,628.3793633006844
2019-08-02,8,995076.0000000001,628.3793633006844
2019-08-05,8,974558.0000000001,628.3793633006844
2019-08-06,6,680212.0,286136.5695791007
2019-08-07,5,548392.0,427909.9243091007
2019-08-08,4,407170.0,576667.1881391007
2019-08-09,4,402214.0,576667.1881391007
2019-08-12,3,400985.0,581136.8899631007
2019-08-13,3,402959.0,581136.8899631007
2019-08-14,3,406882.0,581136.8899631007
2019-08-15,3,404522.0,581136.8899631007
2019-08-16,3,397128.0,581136.8899631007
2019-08-19,3,400648.0,581136.8899631007
2019-08-20,5,692467.0,287021.59436940064
2019-08-21,5,692374.0,287021.59436940064
2019-08-22,5,699239.0,287021.59436940064
2019-08-23,6,852301.0,137475.39196380065
2019-08-26,6,862184.0,137475.39196380065
2019-08-27,6,926247.0,92080.46320800061
2019-08-28,7,1018228.0,6379.170531000622
2019-08-29,6,860702.0,171502.7264862006
2019-08-30,6,868412.0,171502.7264862006
2019-09-02,6,894498.9999999999,171502.7264862006
2019-09-03,5,720856.0,345639.5159856006
2019-09-04,5,715850.0,345639.5159856006
2019-09-05,5,717595.0,345639.5159856006
2019-09-06,6,870114.0000000001,197046.5514656006
2019-09-09,6,874796.0000000001,197046.5514656006
2019-09-10,5,709485.0,366356.46207560063
2019-09-11,6,844460.0,218154.00467260065
2019-09-12,6,848524.0,218154.00467260065
2019-09-16,6,844961.0,218154.00467260065
2019-09-17,5,681196.0000000001,369038.3676742007
2019-09-18,5,687790.0000000001,369038.3676742007
2019-09-19,6,841606.0,220381.3199350007
2019-09-20,6,850632.0,220381.3199350007
2019-09-23,6,835396.0,220381.3199350007
2019-09-24,4,547644.9999999999,508483.5335308007
2019-09-25,4,536730.0,508483.5335308007
2019-09-26,2,244872.0,797495.6507122007
2019-09-27,2,311494.0,733151.5218190007
2019-09-30,2,305832.0,733151.5218190007
2019-10-08,2,299427.0,733151.5218190007
2019-10-09,3,446781.0,575593.9814389008
2019-10-10,3,451014.0,575593.9814389008
2019-10-11,4,592864.0,433120.9643525008
2019-10-14,5,737615.0,284347.7657785008
2019-10-15,6,879341.0,135356.28373910085
2019-10-16,6,875095.0,135356.28373910085
2019-10-17,5,737141.0,274864.85651810083
2019-10-18,6,873403.0,125378.73213050084
2019-10-21,5,715575.0,275895.94105370087
2019-10-22,5,715754.0,275895.94105370087
2019-10-23,5,708030.0,275895.94105370087
2019-10-24,4,569485.0,413683.47909020085
2019-10-25,3,441206.0,546976.3727702008
2019-10-28,4,595350.0,398254.24051150086
2019-10-29,5,741781.0,249100.54782350088
2019-10-30,5,741764.0,249100.54782350088
2019-10-31,5,741845.0,249100.54782350088
2019-11-01,4,613481.0,389851.25872100086
2019-11-04,4,617007.0,389851.25872100086
2019-11-05,5,748954.0,257182.9741722009
2019-11-06,5,747325.0,257182.9741722009
2019-11-07,5,749486.0,257182.9741722009
2019-11-08,5,744575.0,257182.9741722009
2019-11-11,5,727321.0,257182.9741722009
2019-11-12,4,586314.0,401519.4235419009
2019-11-13,4,592955.0,401519.4235419009
2019-11-14,4,596189.0,401519.4235419009
2019-11-15,4,586700.0,403698.08177660085
2019-11-18,4,586523.0,403698.08177660085
2019-11-19,4,601275.0,403698.08177660085
2019-11-20,5,749656.0,256104.4149560009
2019-11-21,5,752764.0,256104.4149560009
2019-11-22,5,744592.0,256104.4149560009
2019-11-25,3,462940.0,534966.9168125009
2019-11-26,3,465114.0,534966.9168125009
2019-11-27,3,463344.0,534966.9168125009
2019-11-28,3,461016.0,534966.9168125009
2019-11-29,3,453159.0,534966.9168125009
2019-12-02,3,459112.0,534966.9168125009
2019-12-03,3,464568.0,534966.9168125009
2019-12-04,3,460394.0,534966.9168125009
2019-12-05,3,465641.0,534966.9168125009
2019-12-06,3,468310.0,534966.9168125009
2019-12-09,3,471308.0,534966.9168125009
2019-12-10,3,470249.0,534966.9168125009
2019-12-11,2,302094.0,699046.8772079009
2019-12-12,4,605120.0,399634.05630070093
2019-12-13,4,625234.0,399634.05630070093
2019-12-16,5,777393.0,250031.78107830093
2019-12-17,4,622704.0,416373.53032080096
2019-12-18,5,770906.0,266538.953428801
2019-12-19,5,766822.0,266538.953428801
2019-12-20,5,767162.0,266538.953428801
2019-12-23,5,766390.0,266538.953428801
2019-12-24,5,774482.0,266538.953428801
2019-12-25,5,777490.0,266538.953428801
2019-12-26,5,784180.0,266538.953428801
2019-12-27,5,781848.0,266538.953428801
2019-12-30,5,792884.0,266538.953428801
2019-12-31,4,622244.0,440039.209498801
2020-01-02,5,784309.9999999999,291045.724858801
2020-01-03,5,782411.9999999999,291045.724858801
2020-01-06,5,776299.9999999999,291045.724858801
2020-01-07,5,779737.9999999999,291045.724858801
2020-01-08,5,771415.9999999999,291045.724858801
2020-01-09,4,624526.0,445364.175735001
2020-01-10,4,615991.9999999999,454031.854140401
2020-01-13,5,780022.0,304317.433284401
2020-01-14,4,606163.9999999999,476895.813353201
2020-01-15,5,753333.9999999999,327175.38469540107
2020-01-16,5,752495.9999999999,327175.38469540107
2020-01-17,4,605827.0,473897.3378734011
2020-01-20,5,767282.0,326215.55662640114
2020-01-21,4,610562.9999999999,491019.84816560114
2020-01-22,4,607314.0,486402.5466387011
2020-01-23,5,745861.0,336758.2168037011
2020-02-03,4,578918.0,463612.94399480114
2020-02-04,2,322907.0,711283.312408101
2020-02-05,2,344748.0,711283.312408101
2020-02-06,1,179634.0,889472.7645881011
2020-02-07,0,0.0,1070307.122914401
2020-02-10,0,0.0,1070307.122914401
2020-02-11,0,0.0,1070307.122914401
2020-02-12,0,0.0,1070307.122914401
2020-02-13,1,144789.0,922214.8085444011
2020-02-14,1,143820.0,922214.8085444011
2020-02-17,1,144228.0,922214.8085444011
2020-02-18,1,144534.0,922214.8085444011
2020-02-19,1,141933.0,922214.8085444011
2020-02-20,1,154377.0,922214.8085444011
2020-02-21,1,148920.0,922214.8085444011
2020-02-24,1,143922.0,922214.8085444011
2020-02-25,1,142800.0,922214.8085444011
2020-02-26,1,142902.0,922214.8085444011
2020-02-27,1,142953.0,922214.8085444011
2020-02-28,1,137547.0,922214.8085444011
2020-03-02,0,0.0,1059598.2775544012
2020-03-03,1,145860.0,910034.0517434012
2020-03-04,1,147615.0,910034.0517434012
2020-03-05,1,148005.0,910034.0517434012
2020-03-06,1,143325.0,910034.0517434012
2020-03-09,1,134745.0,910034.0517434012
2020-03-10,0,0.0,1043302.0028909012
2020-03-11,0,0.0,1043302.0028909012
2020-03-12,0,0.0,1043302.0028909012
2020-03-13,0,0.0,1043302.0028909012
2020-03-16,0,0.0,1043302.0028909012
2020-03-17,0,0.0,1043302.0028909012
2020-03-18,0,0.0,1043302.0028909012
2020-03-19,0,0.0,1043302.0028909012
2020-03-20,0,0.0,1043302.0028909012
2020-03-23,0,0.0,1043302.0028909012
2020-03-24,0,0.0,1043302.0028909012
2020-03-25,0,0.0,1043302.0028909012
2020-03-26,0,0.0,1043302.0028909012
2020-03-27,0,0.0,1043302.0028909012
2020-03-30,0,0.0,1043302.0028909012
2020-03-31,0,0.0,1043302.0028909012
2020-04-01,0,0.0,1043302.0028909012
2020-04-02,0,0.0,1043302.0028909012
2020-04-03,0,0.0,1043302.0028909012
2020-04-07,0,0.0,1043302.0028909012
2020-04-08,0,0.0,1043302.0028909012
2020-04-09,0,0.0,1043302.0028909012
2020-04-10,0,0.0,1043302.0028909012
2020-04-13,0,0.0,1043302.0028909012
2020-04-14,0,0.0,1043302.0028909012
2020-04-15,0,0.0,1043302.0028909012
2020-04-16,0,0.0,1043302.0028909012
2020-04-17,0,0.0,1043302.0028909012
2020-04-20,0,0.0,1043302.0028909012
2020-04-21,0,0.0,1043302.0028909012
2020-04-22,0,0.0,1043302.0028909012
2020-04-23,0,0.0,1043302.0028909012
2020-04-24,0,0.0,1043302.0028909012
2020-04-27,0,0.0,1043302.0028909012
2020-04-28,0,0.0,1043302.0028909012
2020-04-29,0,0.0,1043302.0028909012
2020-04-30,0,0.0,1043302.0028909012
2020-05-06,0,0.0,1043302.0028909012
2020-05-07,0,0.0,1043302.0028909012
2020-05-08,0,0.0,1043302.0028909012
2020-05-11,0,0.0,1043302.0028909012
2020-05-12,0,0.0,1043302.0028909012
2020-05-13,0,0.0,1043302.0028909012
2020-05-14,0,0.0,1043302.0028909012
2020-05-15,0,0.0,1043302.0028909012
2020-05-18,0,0.0,1043302.0028909012
2020-05-19,2,294345.0,752722.6532303013
2020-05-20,2,285682.0,752722.6532303013
2020-05-21,3,431547.0,602860.0399299014
2020-05-22,3,422962.0,602860.0399299014
2020-05-25,2,291180.0,741294.0884088014
2020-05-26,2,293598.0,741294.0884088014
2020-05-27,2,294832.0,741294.0884088014
2020-05-28,2,294766.0,741294.0884088014
2020-05-29,2,297950.0,741294.0884088014
2020-06-01,3,452873.9999999999,596526.0910348013
2020-06-02,3,451056.0,596526.0910348013
2020-06-03,3,449612.0,596526.0910348013
2020-06-04,5,726748.0,310529.6928473013
2020-06-05,5,732370.0,310529.6928473013
2020-06-08,5,742337.0,310529.6928473013
2020-06-09,5,753686.0,310529.6928473013
2020-06-10,5,754363.0,310529.6928473013
2020-06-11,5,749681.0,310529.6928473013
2020-06-12,5,755931.0,310529.6928473013
2020-06-15,5,739748.0,310529.6928473013
2020-06-16,3,452805.9999999999,602610.7392275013
2020-06-17,3,457264.9999999999,602610.7392275013
2020-06-18,3,457428.9999999999,602610.7392275013
2020-06-19,2,300320.0,765535.3615175013
2020-06-22,4,596885.0,469050.3426875014
2020-06-23,5,757827.9999999999,319516.1558855014
2020-06-24,5,753049.9999999999,319516.1558855014
2020-06-29,5,752181.9999999999,319516.1558855014
2020-06-30,5,759877.9999999999,319516.1558855014
2020-07-01,4,612161.0,473035.4480204014
2020-07-02,5,769482.9999999999,324498.55631720147
2020-07-03,4,613280.0000000001,495096.49930550146
2020-07-06,5,779681.0,345109.72476790147
2020-07-07,5,788443.0,345109.72476790147
2020-07-08,5,792481.0,345109.72476790147
2020-07-09,5,816027.0,345109.72476790147
2020-07-10,4,640529.0000000001,511630.0625431015
2020-07-13,3,474440.0,687209.5281223014
2020-07-14,3,467516.0,687209.5281223014
2020-07-15,4,624050.0,537374.9512303015
2020-07-16,5,749007.0,389256.60305250157
2020-07-17,4,608293.0,534841.1767485016
2020-07-20,3,485746.0,672164.7836805016
2020-07-21,3,493708.0,672164.7836805016
2020-07-22,3,499644.0,672164.7836805016
2020-07-23,3,498599.0,672164.7836805016
2020-07-24,3,469471.0,672164.7836805016
2020-07-27,3,470384.0000000001,679380.7437615016
2020-07-28,2,329738.9999999999,825073.0691979016
2020-07-29,2,332013.9999999999,825073.0691979016
2020-07-30,2,333966.9999999999,825073.0691979016
2020-07-31,2,334486.9999999999,825073.0691979016
2020-08-03,2,332847.9999999999,825073.0691979016
2020-08-04,2,334554.9999999999,825073.0691979016
2020-08-05,2,337519.9999999999,825073.0691979016
2020-08-06,2,341907.9999999999,825073.0691979016
2020-08-07,1,163685.0,997212.4606947016
2020-08-10,1,161740.0,997212.4606947016
2020-08-11,0,0.0,1159338.9219447016
2020-08-12,0,0.0,1159338.9219447016
2020-08-13,0,0.0,1159338.9219447016
2020-08-14,1,149940.00000000012,1009544.3970647015
2020-08-17,1,150620.00000000012,1009544.3970647015
2020-08-18,1,150960.00000000012,1009544.3970647015
2020-08-19,1,161330.00000000012,1009544.3970647015
2020-08-20,1,155550.00000000012,1009544.3970647015
2020-08-21,3,452012.0000000001,710011.4201215015
2020-08-24,3,449606.0000000001,710011.4201215015
2020-08-25,5,750213.0,411411.6550579016
2020-08-26,5,747310.0,411411.6550579016
2020-08-27,4,608426.0,554493.9938935016
2020-08-28,4,602670.0,554493.9938935016
2020-08-31,5,742424.0,404695.4638123016
2020-09-01,5,745347.0,404695.4638123016
2020-09-02,5,746273.0,404695.4638123016
2020-09-03,5,749066.0,404695.4638123016
2020-09-04,4,603450.0000000001,542809.2501739016
2020-09-07,5,739810.9999999999,393206.9749515016
2020-09-08,5,764832.9999999999,393206.9749515016
2020-09-09,5,745249.9999999999,393206.9749515016
