symbol,entry_date,entry_price,exit_date,exit_price,size,pnl,pnl_pct,hold_days,exit_reason
600436,2019-07-23,100.90079999999999,2019-08-05,102.6972,1900,3159.4979160000107,0.017803624946482133,13,time_stop: 持有 10 天 >= 10
600887,2019-08-07,28.028,2019-08-12,27.75222,7100,-2214.190990599982,-0.009839446268017582,5,break_ma200: close=27.40 < MA=27.49
600600,2019-08-07,42.162119999999994,2019-08-19,50.949,4700,40987.037610000014,0.20840697763774707,12,rsi_revert: RSI=69.5 >= 55.0
300033,2019-08-07,80.09000999999999,2019-08-20,88.911,2400,20892.97368000002,0.11013845547028911,13,time_stop: 持有 12 天 >= 10
600887,2019-08-13,28.078049999999998,2019-08-26,28.12185,7100,51.41532450000676,0.0015599373888144363,13,time_stop: 持有 10 天 >= 10
000876,2019-09-27,15.965949999999998,2019-10-09,18.02196,12500,25407.26815000003,0.12877467360225991,12,time_stop: 持有 11 天 >= 10
000596,2019-10-25,102.00189999999999,2019-11-05,113.87601,1900,22279.535255300005,0.11641067470311839,11,time_stop: 持有 10 天 >= 10
600009,2019-10-30,74.74467,2019-11-12,77.88203999999999,2600,7893.9207047999735,0.04197449798092623,13,time_stop: 持有 12 天 >= 10
601888,2019-11-15,85.43534999999999,2019-11-26,83.47644,2300,-4755.087555599974,-0.0229285652835739,11,time_stop: 持有 10 天 >= 10
600406,2019-12-05,21.041019999999996,2019-12-17,21.08889,9500,194.3172085000303,0.0022750798202750833,12,time_stop: 持有 11 天 >= 10
600585,2020-02-04,45.32528,2020-02-12,50.749199999999995,4400,23574.96257599998,0.11966655252874325,8,rsi_revert: RSI=55.6 >= 55.0
601877,2020-02-04,24.46444,2020-02-13,28.971,200,893.7795400000001,0.18420859010057056,9,rsi_revert: RSI=65.0 >= 55.0
601808,2020-02-04,14.804789999999997,2020-02-17,18.13185,13500,44597.09603250004,0.22472861823774637,13,time_stop: 持有 10 天 >= 10
300124,2020-02-04,27.057029999999997,2020-02-17,29.4705,7300,17338.655955000027,0.08919936888860325,13,time_stop: 持有 10 天 >= 10
600690,2020-02-04,17.10709,2020-02-17,18.26172,11600,13118.321262400012,0.06749423776925245,13,time_stop: 持有 10 天 >= 10
000651,2020-02-04,60.02996999999999,2020-02-17,61.4385,3300,4384.57783500002,0.023463779841969012,13,time_stop: 持有 10 天 >= 10
600426,2020-02-04,17.87786,2020-02-17,19.16082,5200,6541.864856800014,0.07176250401334405,13,time_stop: 持有 10 天 >= 10
601872,2020-02-05,5.165159999999999,2020-02-18,5.68431,2600,1330.577032200002,0.10050995516111816,13,time_stop: 持有 12 天 >= 10
601808,2020-03-16,13.463449999999998,2020-03-18,12.587399999999999,14800,-13207.72157599999,-0.06506876023604646,2,stop_loss_5pct: close=12.67 <= stop=13.02
002241,2020-03-17,17.287269999999996,2020-03-24,15.64434,11500,-19127.577882999954,-0.09503698386153492,7,stop_loss_5pct: close=15.34 <= stop=16.37
300433,2020-03-18,15.435419999999999,2020-03-24,14.445540000000001,12900,-13011.70370579997,-0.06413042210707565,6,stop_loss_5pct: close=14.15 <= stop=14.43
603259,2020-03-20,90.59049999999999,2020-03-24,89.51039999999999,2200,-2632.2197440000036,-0.011922883746088186,4,break_ma200: close=86.60 < MA=87.26
300347,2020-03-19,67.31724999999999,2020-03-31,64.935,2900,-7153.329949999956,-0.03538840341814298,12,break_ma200: close=63.58 < MA=64.70
002050,2020-03-24,16.10609,2020-04-07,17.37261,12400,15424.801526800042,0.07863609355219081,14,time_stop: 持有 10 天 >= 10
002475,2020-03-24,35.435399999999994,2020-04-07,42.957,5600,41808.233040000036,0.2122623139572295,14,time_stop: 持有 10 天 >= 10
000876,2020-09-18,29.159129999999998,2020-09-29,27.972,6800,-8319.756479999975,-0.040712120011810904,11,break_ma200: close=27.50 < MA=28.32
000157,2020-11-02,7.45745,2020-11-13,7.64235,26800,4689.060526000019,0.024793997948360458,11,time_stop: 持有 10 天 >= 10
300033,2020-11-02,136.74661,2020-11-13,137.2626,1400,472.5680679999832,0.0037733293717481242,11,time_stop: 持有 10 天 >= 10
300413,2020-11-26,62.73266999999999,2020-12-08,67.2327,3100,13679.145219000007,0.07173343650126807,12,time_stop: 持有 11 天 >= 10
600886,2020-12-11,8.6086,2020-12-22,8.611379999999999,23200,-195.22322080001015,0.0003229328810723242,11,time_stop: 持有 10 天 >= 10
601100,2021-03-01,97.26717,2021-03-09,85.67424000000001,2000,-23408.613023999966,-0.11918646342851325,8,stop_loss_5pct: close=86.10 <= stop=90.25
600438,2021-03-09,33.693659999999994,2021-03-16,31.4685,5900,-13369.807394999973,-0.06604091096069697,7,stop_loss_5pct: close=31.10 <= stop=32.09
601100,2021-03-10,89.09900999999999,2021-03-16,86.30361,200,-581.5189385999973,-0.03137408597469249,6,break_ma200: close=83.90 < MA=83.91
300760,2021-03-09,357.40704999999997,2021-03-22,359.78985,500,957.5365975000158,0.00666690822131244,13,time_stop: 持有 10 天 >= 10
002594,2021-03-09,172.58240999999998,2021-03-22,172.15767000000002,1100,-713.3994680999531,-0.0024610851129032163,13,time_stop: 持有 10 天 >= 10
600809,2021-03-10,271.06079,2021-03-23,311.688,700,28155.410919999995,0.14988228286355976,13,time_stop: 持有 12 天 >= 10
600436,2021-03-10,250.22997999999995,2021-03-23,262.98675,700,8690.421057500012,0.05098018231068879,13,time_stop: 持有 12 天 >= 10
000568,2021-03-10,194.194,2021-03-23,215.07470999999998,900,18541.001589299995,0.10752500077242333,13,time_stop: 持有 12 天 >= 10
000425,2021-06-15,6.266259999999999,2021-06-17,6.0839099999999995,31900,-6069.264747699986,-0.029100292678567397,2,break_ma200: close=6.05 < MA=6.21
601888,2021-06-22,283.28299999999996,2021-07-05,277.2225,700,-4494.622474999953,-0.021393800545743802,13,time_stop: 持有 10 天 >= 10
000963,2021-07-27,36.11608,2021-07-29,35.75421,5500,-2245.9276014999787,-0.010019636682607747,2,break_ma200: close=35.30 < MA=35.82
601919,2021-07-28,17.57756,2021-08-10,19.97001,11300,26741.325553100003,0.13610819704213784,13,time_stop: 持有 12 天 >= 10
603893,2021-10-15,106.95684999999999,2021-10-26,110.3895,1800,5920.458570000017,0.03209378361460735,11,time_stop: 持有 10 天 >= 10
600018,2021-11-02,5.095089999999999,2021-11-04,4.845149999999999,39200,-10044.556843999984,-0.04905507066607251,2,stop_loss_5pct: close=4.84 <= stop=4.84
601600,2021-11-03,5.915909999999999,2021-11-08,5.53446,33800,-13136.194172399973,-0.06447866853958206,5,stop_loss_5pct: close=5.49 <= stop=5.61
300014,2022-01-06,106.106,2022-01-10,104.94494999999999,1800,-2335.4611830000053,-0.010942359527265189,4,break_ma200: close=105.39 < MA=106.44
002371,2022-01-06,298.29799999999994,2022-01-10,291.81789000000003,600,-4115.683954199947,-0.021723611958511024,4,break_ma200: close=293.35 < MA=297.62
300316,2022-01-10,58.65859999999999,2022-01-12,56.72322,3400,-6831.008632399983,-0.032993968488848946,2,break_ma200: close=56.45 < MA=57.26
002920,2022-02-14,113.61349999999999,2022-02-25,135.864,1700,37525.590560000026,0.19584380377331945,11,time_stop: 持有 10 天 >= 10
002028,2022-03-09,39.54950999999999,2022-03-15,38.28168,5000,-6587.980919999947,-0.032056781487305175,6,break_ma200: close=38.44 < MA=38.87
600900,2022-03-16,21.421399999999995,2022-03-29,21.65832,9300,1941.5069112000458,0.011059968069314197,13,time_stop: 持有 12 天 >= 10
600085,2022-09-05,44.13409,2022-09-16,45.544410000000006,4500,6080.005201500026,0.031955343363826216,11,time_stop: 持有 10 天 >= 10
600188,2022-11-01,40.82078,2022-11-14,44.065889999999996,4800,15301.556846399984,0.07949652113457883,13,time_stop: 持有 10 天 >= 10
605117,2022-11-01,333.22288999999995,2022-11-14,374.58504,600,24525.113668800026,0.12412757719015066,13,time_stop: 持有 10 天 >= 10
600584,2023-04-28,26.856829999999995,2023-05-09,27.01296,7400,895.4973248000338,0.0058134187839742335,11,time_stop: 持有 10 天 >= 10
601899,2023-05-15,10.990979999999999,2023-05-26,10.439549999999999,18100,-10226.525611499997,-0.05017114033507475,11,time_stop: 持有 10 天 >= 10
600050,2023-05-26,4.744739999999999,2023-06-06,5.04495,42100,12362.73088650003,0.06327217086710779,11,time_stop: 持有 10 天 >= 10
603501,2023-08-16,90.89079999999998,2023-08-18,88.49142,2200,-5531.721461199955,-0.026398491376464772,2,break_ma200: close=88.00 < MA=91.81
002230,2023-08-25,52.612559999999995,2023-08-29,50.31963,3800,-8961.712972199995,-0.04358141858141851,4,break_ma200: close=51.32 < MA=52.27
000786,2023-10-19,27.777749999999997,2023-10-23,26.2737,7200,-11075.08183199997,-0.054145854145854044,4,stop_loss_5pct: close=26.25 <= stop=26.74
300782,2024-01-09,122.92279999999998,2024-01-11,119.58030000000001,1600,-5596.727023999956,-0.027191863511081493,2,break_ma200: close=119.73 < MA=120.34
300782,2024-01-12,120.81068999999998,2024-01-18,116.76312,1600,-6718.979289599966,-0.03350340934233531,6,break_ma200: close=118.34 < MA=120.30
600161,2024-01-19,27.907879999999995,2024-01-23,26.59338,7100,-9578.406897399966,-0.047101392151607246,4,break_ma200: close=26.68 < MA=27.15
300832,2024-03-29,66.73666999999999,2024-04-03,66.99294,2900,490.6196162000432,0.0038400177893205267,5,break_ma200: close=67.05 < MA=67.26
605499,2024-07-04,201.35115,2024-07-12,226.773,900,22614.340590000003,0.12625629404152905,8,rsi_revert: RSI=61.8 >= 55.0
002028,2024-07-03,63.39332999999999,2024-07-16,63.29664,3100,-554.8244591999853,-0.0015252393272288112,13,time_stop: 持有 12 天 >= 10
600690,2024-07-04,26.756729999999997,2024-07-16,26.65332,7400,-1021.6389383999754,-0.0038648220466400707,12,time_stop: 持有 11 天 >= 10
300979,2024-07-05,58.45839999999999,2024-07-16,60.7392,3400,7486.252736000022,0.03901577874180617,11,time_stop: 持有 10 天 >= 10
000651,2024-07-05,38.04800999999999,2024-07-16,38.61135,5200,2668.3552740000564,0.014806030591350439,11,time_stop: 持有 10 天 >= 10
600027,2024-07-15,6.005999999999999,2024-07-18,5.9240699999999995,33300,-2984.7219902999946,-0.013641358641358625,3,break_ma200: close=5.96 < MA=6.00
688169,2024-07-16,338.9386,2024-07-18,332.49717,500,-3436.8381605000127,-0.01900471058769948,2,break_ma200: close=331.99 < MA=334.12
600233,2024-07-09,14.264249999999999,2024-07-22,14.645340000000001,14000,5068.71481200003,0.026716441453283668,13,time_stop: 持有 10 天 >= 10
688169,2024-07-19,332.33199999999994,2024-07-24,318.50118,600,-8546.922920399977,-0.041617478906635474,5,break_ma200: close=320.67 < MA=335.03
600066,2024-07-25,21.311289999999996,2024-08-06,20.859119999999997,9300,-4457.36776079999,-0.021217392283620518,12,time_stop: 持有 11 天 >= 10
603993,2024-07-26,7.087079999999999,2024-08-06,7.02297,28200,-2065.3640801999845,-0.00904603870705556,11,time_stop: 持有 10 天 >= 10
601899,2024-07-26,15.565549999999998,2024-08-06,15.684299999999999,12800,1259.0132480000045,0.0076290269216314766,11,time_stop: 持有 10 天 >= 10
601857,2024-07-31,8.75875,2024-08-06,8.47152,22800,-6799.939852799982,-0.032793492222063514,6,break_ma200: close=8.42 < MA=8.74
601138,2024-08-06,21.051029999999997,2024-08-19,20.979,9500,-943.3756499999814,-0.003421685304709432,13,time_stop: 持有 10 天 >= 10
600489,2024-09-02,13.333319999999999,2024-09-05,12.50748,15000,-12631.495859999992,-0.06193806193806195,3,stop_loss_5pct: close=12.49 <= stop=12.80
600025,2024-09-12,10.360349999999999,2024-09-24,10.53945,19300,3192.195199500035,0.017287060765321716,12,time_stop: 持有 11 天 >= 10
600900,2024-09-12,27.727699999999995,2024-09-24,28.40157,7200,4586.025304800031,0.0243031336894155,12,time_stop: 持有 11 天 >= 10
601298,2024-09-13,8.18818,2024-09-24,8.191799999999999,24400,-171.51589600000645,0.00044210068659933377,11,time_stop: 持有 10 天 >= 10
300476,2024-09-13,27.09707,2024-09-24,27.25272,7300,877.6166872000101,0.005744163483358156,11,time_stop: 持有 10 天 >= 10
300015,2025-01-03,12.762749999999999,2025-01-07,12.42756,15600,-5480.994916799985,-0.026263148616089693,4,break_ma200: close=12.40 < MA=12.46
603260,2025-01-06,53.753699999999995,2025-01-09,51.4485,3700,-8776.707284999971,-0.04288448981186399,3,break_ma200: close=51.80 < MA=52.07
000963,2025-01-07,32.83279999999999,2025-01-09,31.14882,6000,-10346.840795999946,-0.05128956409444185,2,break_ma200: close=31.29 < MA=31.85
600196,2025-01-03,24.504479999999997,2025-01-10,24.055919999999997,8100,-3886.6448376000044,-0.018305224187577185,7,break_ma200: close=23.98 < MA=24.15
603288,2025-01-09,42.702659999999995,2025-01-21,42.19776,4600,-2574.8826047999637,-0.01182361941855592,12,time_stop: 持有 11 天 >= 10
603288,2025-02-06,40.56052,2025-02-18,41.13882,4900,2571.6157166000285,0.014257706755238964,12,time_stop: 持有 11 天 >= 10
603019,2025-04-08,59.6596,2025-04-21,64.81512,3300,16735.159135199985,0.08641559782499364,13,time_stop: 持有 10 天 >= 10
600570,2025-04-08,25.085059999999995,2025-04-21,25.544430000000002,7900,3366.681703900055,0.018312493571871258,13,time_stop: 持有 10 天 >= 10
603986,2025-04-08,105.96585999999999,2025-04-21,108.80109,1800,4848.819449400018,0.026756070304152724,13,time_stop: 持有 10 天 >= 10
300033,2025-04-08,251.27102,2025-04-21,263.11662,700,8052.483875800012,0.04714272262674779,13,time_stop: 持有 10 天 >= 10
300251,2025-04-08,18.418399999999995,2025-04-21,20.3796,10800,20894.83041600006,0.10648047604569366,13,time_stop: 持有 10 天 >= 10
688256,2025-04-08,575.5749999999999,2025-04-21,690.309,200,22767.31966000001,0.19933805325109688,13,time_stop: 持有 10 天 >= 10
603259,2025-04-09,49.849799999999995,2025-04-22,53.62632,1100,4077.486362400006,0.07575797696279629,13,time_stop: 持有 12 天 >= 10
688256,2025-06-03,599.5989999999999,2025-06-16,597.402,300,-892.0867799999667,-0.003664115517203803,13,time_stop: 持有 10 天 >= 10
688256,2025-06-18,575.5749999999999,2025-07-01,598.28112,300,6578.5063632000165,0.03944945489293317,13,time_stop: 持有 12 天 >= 10
601728,2025-07-28,7.397389999999999,2025-08-07,7.3226700000000005,27000,-2274.4657169999555,-0.010100859897882675,10,break_ma200: close=7.35 < MA=7.40
600660,2025-12-12,61.551489999999994,2025-12-23,62.76717,3200,3629.0645728000195,0.019750618547170973,11,time_stop: 持有 10 天 >= 10
300750,2026-01-23,348.35801,2026-02-03,348.651,500,-80.12814999998417,0.0008410600347614761,11,time_stop: 持有 10 天 >= 10
688256,2026-02-04,1101.1,2026-02-06,1041.50745,100,-6094.650968499985,-0.05412092453001527,2,stop_loss_5pct: close=1058.33 <= stop=1071.60
688256,2026-02-10,1106.1049999999998,2026-02-25,1078.91001,100,-2859.7573012999733,-0.024586264414318437,15,time_stop: 持有 14 天 >= 10
603799,2026-03-19,58.728669999999994,2026-03-23,56.13381,3400,-9070.63544019999,-0.04418387135278212,4,stop_loss_5pct: close=57.41 <= stop=57.61
600362,2026-03-20,46.05600999999999,2026-03-24,43.4565,4300,-11420.814834999977,-0.05644236224544841,4,stop_loss_5pct: close=42.45 <= stop=43.39
603993,2026-03-20,17.8178,2026-03-24,16.89309,11200,-10602.715390399972,-0.051898101898101734,4,stop_loss_5pct: close=16.49 <= stop=16.96
000408,2026-03-20,73.96388999999999,2026-03-31,80.919,2700,18494.771310000015,0.09403385895468719,11,time_stop: 持有 10 天 >= 10
601899,2026-03-23,30.240209999999998,2026-04-03,33.21675,6600,19360.164285,0.0984298720147776,11,time_stop: 持有 10 天 >= 10
600489,2026-03-24,24.414389999999997,2026-04-07,26.603369999999998,8100,17450.604513900005,0.08965941807270217,14,time_stop: 持有 10 天 >= 10
000630,2026-03-24,5.775769999999999,2026-04-07,5.754239999999999,34600,-1003.7637151999786,-0.0037276415092705184,14,time_stop: 持有 10 天 >= 10
000157,2026-03-24,8.258249999999999,2026-04-07,8.43156,24200,3928.845122400018,0.02098628644083189,14,time_stop: 持有 10 天 >= 10
002050,2026-03-24,43.59354999999999,2026-04-07,41.8581,3200,-5727.569695999978,-0.03980978837465621,14,time_stop: 持有 10 天 >= 10
