symbol,entry_date,entry_price,exit_date,exit_price,size,pnl,pnl_pct,hold_days,exit_reason
600028,2026-01-06,6.106099999999999,2026-03-03,7.14285,300,308.23928850000044,0.16978922716627665,56,take_profit: close=7.11 >= target=6.98
600188,2026-02-09,15.445429999999998,2026-03-03,19.0809,6900,24913.58732700001,0.23537512390396387,22,take_profit: close=18.85 >= target=18.19
600111,2026-02-26,60.420359999999995,2026-03-04,53.73621,1800,-12157.212731399992,-0.11062744412644998,6,trailing_stop: close=55.62 <= stop=56.61
603993,2026-02-02,21.921899999999997,2026-03-09,21.0789,6800,-5918.737475999976,-0.038454695988942356,35,trailing_stop: close=22.02 <= stop=22.26
000157,2026-01-26,8.88888,2026-03-10,9.47052,16800,9564.715843200003,0.06543456543456538,43,trailing_stop: close=9.35 <= stop=9.43
002648,2026-02-03,22.522499999999997,2026-03-10,25.60437,6600,20120.656505400017,0.1368351648351649,35,take_profit: close=27.70 >= target=27.60
600489,2026-02-04,33.043009999999995,2026-03-10,31.848119999999998,100,-123.62925559999974,-0.03616165718558928,34,trailing_stop: close=31.40 <= stop=31.46
000425,2026-02-04,11.43142,2026-03-10,11.94804,200,100.21750960000028,0.0451929856483273,34,trailing_stop: close=11.78 <= stop=11.78
601877,2026-03-04,31.751719999999995,2026-03-10,39.1608,3600,26489.415456000024,0.2333442093845628,6,take_profit: close=39.05 >= target=37.71
601872,2026-03-05,17.357339999999997,2026-03-16,15.56442,400,-725.2614983999988,-0.10329462924618615,11,trailing_stop: close=15.58 <= stop=15.71
601669,2026-03-11,6.04604,2026-03-16,7.092899999999999,24800,25733.452903999994,0.1731480440089712,5,take_profit: close=7.19 >= target=7.03
000807,2026-03-04,33.333299999999994,2026-03-18,31.6683,4500,-7677.75955499998,-0.04995004995004981,14,trailing_stop: close=31.91 <= stop=32.13
002648,2026-03-11,25.735709999999997,2026-03-18,25.86411,800,75.82132560000218,0.00498917651776476,7,trailing_stop: close=25.99 <= stop=26.06
688009,2026-03-11,6.096089999999999,2026-03-18,5.894100000000001,200,-41.93046599999971,-0.03313435333139747,7,trailing_stop: close=5.89 <= stop=5.90
000975,2026-02-04,31.601569999999995,2026-03-20,28.48149,3100,-9787.028404699984,-0.09873180351482524,44,trailing_stop: close=28.70 <= stop=29.60
601669,2026-03-17,6.28628,2026-03-23,5.754239999999999,23800,-12840.588185600007,-0.08463511011281721,6,trailing_stop: close=5.85 <= stop=5.91
002938,2026-03-19,53.55349999999999,2026-03-23,50.609339999999996,2800,-8427.86599759999,-0.05497605198539768,4,break_ma60: close=52.03 < MA60=54.74
300418,2026-03-20,53.60354999999999,2026-03-24,50.70924,1600,-4736.371219199984,-0.05399474475104715,4,break_ma60: close=49.93 < MA60=52.49
000999,2026-03-23,29.499469999999995,2026-03-25,28.56141,5000,-4875.949164999983,-0.031799215375733714,2,break_ma60: close=28.59 < MA60=28.86
600989,2026-03-11,27.977949999999996,2026-03-26,29.90007,5300,9981.224517700017,0.06870124508764941,15,trailing_stop: close=29.93 <= stop=30.56
600027,2026-03-26,5.435429999999999,2026-03-30,5.04495,27500,-10918.55696249998,-0.07183976244749712,4,trailing_stop: close=5.10 <= stop=5.16
600026,2026-03-10,21.6216,2026-04-01,22.35762,6900,4877.9901486,0.03404095904095894,22,trailing_stop: close=22.00 <= stop=22.23
601877,2026-03-17,36.01597999999999,2026-04-03,31.71825,800,-3471.1709799999926,-0.11932842032897595,17,trailing_stop: close=31.75 <= stop=32.28
605117,2026-03-24,135.76563,2026-04-07,122.3775,1100,-14901.94282499999,-0.09861207140570105,14,trailing_stop: close=121.90 <= stop=122.07
002709,2026-03-31,47.54749999999999,2026-04-07,43.616339999999994,2800,-11166.011477599995,-0.08267858457332145,7,break_ma60: close=43.48 < MA60=43.61
600938,2026-03-11,40.2402,2026-04-09,37.512449999999994,3700,-10273.109884500029,-0.06778669092101941,29,trailing_stop: close=37.37 <= stop=38.63
002384,2026-03-19,104.10399999999998,2026-04-13,143.46639000000002,100,3917.5883693000033,0.37810641281795165,25,take_profit: close=143.55 >= target=136.31
601088,2026-03-24,48.67863,2026-04-15,45.16479,1400,-5001.575917799993,-0.07218444726156004,22,trailing_stop: close=45.66 <= stop=46.18
002460,2026-03-27,71.56148999999999,2026-04-15,87.4125,200,3147.4747500000003,0.221501955870399,19,take_profit: close=88.28 >= target=87.42
601077,2026-03-04,6.686679999999999,2026-04-27,7.2127799999999995,22400,11574.60384640001,0.07867880622371648,54,backtest_end_close
600233,2026-03-25,19.52951,2026-04-27,21.4785,7100,13639.582445000015,0.09979717873105898,33,backtest_end_close
002422,2026-04-02,35.89586,2026-04-27,35.664300000000004,4100,-1139.4867189999782,-0.006450883193772072,25,backtest_end_close
000617,2026-04-07,10.73072,2026-04-27,9.86013,13900,-12279.373549099999,-0.08113062310823504,20,backtest_end_close
300782,2026-04-09,90.12002999999999,2026-04-27,101.32857000000001,1600,17722.900574400046,0.12437346059472043,18,backtest_end_close
600926,2026-04-10,17.19718,2026-04-27,17.26272,7800,336.16801920001683,0.003811089957772351,17,backtest_end_close
600522,2026-04-13,29.439409999999995,2026-04-27,27.7722,700,-1192.3197019999955,-0.0566319094030755,14,backtest_end_close
300408,2026-04-15,66.9669,2026-04-27,65.25468,1100,-1976.7561924000022,-0.025568153819274908,12,backtest_end_close
