date,equity,benchmark
2020-12-11,1040895.4257575081,1904536.5638210615
2020-12-14,1042978.4257575081,1918354.4703135844
2020-12-15,1056791.4257575083,1938860.4959303427
2020-12-16,1058797.0694851081,1949523.629251057
2020-12-17,1060249.096535908,1962268.912865165
2020-12-18,1058631.8854239082,1956337.9393021641
2020-12-21,1055223.6739564082,1949145.0564704398
2020-12-22,1051763.6739564082,1954445.0753990787
2020-12-23,1047031.6739564082,1944602.1831030347
2020-12-24,1053128.6739564082,1953183.166130355
2020-12-28,1055150.6739564082,1972868.9507224432
2020-12-29,1055485.6739564082,1974635.6236986557
2020-12-30,1053777.9418543084,1974698.7191620923
2020-12-31,1056819.9418543084,1979557.069846678
2021-01-04,1034813.3244943082,1951605.7795444506
2021-01-05,1056127.1831105081,1967695.1227206762
2021-01-06,1060502.1831105081,1940437.8825162472
2021-01-07,1076762.8977428083,1987380.907312764
2021-01-08,1083534.8977428083,2012934.5700044166
2021-01-11,1083652.8977428083,1983847.5613603382
2021-01-12,1087692.8977428083,1980692.7881885292
2021-01-13,1083822.8977428083,1994069.0264369992
2021-01-14,1121320.8977428083,1983405.893116285
2021-01-15,1104012.8977428083,1967695.1227206762
2021-01-19,1137695.7843005084,1996403.5585841378
2021-01-20,1133970.2098807083,2042841.8196731654
2021-01-21,1137893.2098807083,2059183.544703136
2021-01-22,1121762.2098807083,2053252.5711401347
2021-01-25,1119911.8851824084,2070225.2508044671
2021-01-26,1094830.8851824084,2073253.8330494035
2021-01-27,1050779.4401233084,2015458.3885418638
2021-01-28,1057571.9337084354,2027383.4311313017
2021-01-29,1045192.9337084354,1984730.8978484445
2021-02-01,1059073.9337084354,2034323.9321092814
2021-02-02,1065267.9337084354,2067512.1458767115
2021-02-03,1056779.9337084354,2059309.735630008
2021-02-04,1067415.9270054353,2083664.5845163732
2021-02-05,1069273.2951342356,2090731.2764212254
2021-02-08,1083471.5034192356,2104738.469304057
2021-02-09,1085574.5034192356,2104296.801060003
2021-02-10,1078044.5034192356,2099501.5458388543
2021-02-11,1082952.5034192356,2111048.0156476744
2021-02-12,1092614.5034192356,2122846.86731024
2021-02-16,1088062.5034192356,2117105.180137548
