screen_date,rank,symbol,score
2021-08-03,2,CDNS,-5.551115123125783e-17
2021-08-05,1,REGN,0.7071067811865476
2021-08-05,2,ANSS,-0.7071067811865476
2021-08-06,1,REGN,0.7071067811865475
2021-08-06,2,MNST,-0.7071067811865475
2021-08-10,1,ADP,0.0
2021-08-13,1,SNPS,0.0
2021-08-16,1,EXC,5.551115123125783e-17
2021-08-16,2,VRSK,-5.551115123125783e-17
2021-08-19,1,INTU,0.7071067811865475
2021-08-19,2,CSCO,-0.7071067811865475
2021-08-20,1,MSFT,1.1299564022171913
2021-08-20,2,CDNS,0.430418139779254
2021-08-20,3,EXC,-0.14908666953109273
2021-08-20,4,VRSK,-0.16191838302438896
2021-08-20,5,NFLX,-1.2493694894409637
2021-08-30,1,AVGO,0.0
2021-08-31,1,GOOG,0.0
2021-09-02,1,FAST,0.0
2021-09-08,1,DDOG,0.0
2021-09-09,1,LULU,0.0
2021-09-13,1,CTAS,0.0
2021-09-14,1,KLAC,0.0
2021-09-15,1,EXC,0.7071067811865475
2021-09-15,2,AVGO,-0.7071067811865475
2021-09-17,1,TSLA,0.0
2021-09-22,1,BKNG,0.0
2021-09-24,1,COST,0.0
2021-09-27,1,TSLA,0.0
2021-09-30,1,NFLX,0.0
2021-10-15,1,CTSH,0.0
2021-10-19,1,NFLX,0.0
2021-10-21,1,NFLX,0.0
2021-10-27,1,GOOGL,0.7331871168174119
2021-10-27,2,GOOG,0.4058160159610996
2021-10-27,3,ADP,-1.1390031327785117
2021-11-01,1,FANG,0.0
2021-11-02,1,FANG,0.7071067811865476
2021-11-02,2,ANSS,-0.7071067811865476
2021-11-03,1,VRSK,0.5430993329021643
2021-11-03,2,MAR,0.05817118554645834
2021-11-03,3,ANSS,-0.6012705184486219
2021-11-04,1,ABNB,0.7071067811865475
2021-11-04,2,ADI,-0.7071067811865475
2021-11-05,1,FTNT,0.0
2021-11-16,1,WDAY,0.0
2021-11-16,2,LULU,0.0
2021-11-17,1,DXCM,0.0
2021-11-18,1,CSX,5.551115123125783e-17
2021-11-18,2,AAPL,-5.551115123125783e-17
2021-11-23,1,CSX,0.0
2021-12-03,1,ON,0.0
2021-12-06,1,FAST,0.0
2021-12-07,1,ODFL,0.7071067811865476
2021-12-07,2,AVGO,-0.7071067811865476
2021-12-10,1,COST,0.0
2021-12-13,1,FAST,0.0
2021-12-16,1,CTSH,0.0
2021-12-17,1,CTSH,0.7071067811865476
2021-12-17,2,GILD,-0.7071067811865476
2021-12-21,1,PAYX,0.0
2022-01-14,1,LRCX,0.0
2023-01-31,1,CINF,0.0
2023-02-02,1,CDW,0.7071067811865475
2023-02-02,2,TXN,-0.7071067811865475
2023-02-09,1,CDW,0.0
2023-02-14,1,MAR,5.551115123125783e-17
2023-02-14,2,SNPS,-5.551115123125783e-17
2023-03-03,1,AVGO,0.0
2023-03-16,1,CDNS,0.0
2023-03-23,1,REGN,0.0
2023-03-29,1,WDAY,0.0
2023-04-18,1,ISRG,0.0
2023-04-20,1,COST,0.0
2023-04-21,1,AMZN,0.0
2023-04-24,1,TTWO,0.0
2023-04-25,1,PEP,5.551115123125783e-17
2023-04-25,2,SBUX,-5.551115123125783e-17
2023-04-26,1,MSFT,0.7071067811865475
2023-04-26,2,SBUX,-0.7071067811865475
2023-04-27,1,TTD,1.3539759914272609
2023-04-27,2,ORLY,0.026237460834568724
2023-04-27,3,VRTX,-0.4320944260399272
2023-04-27,4,BIIB,-0.9481190262219024
2023-04-28,1,BIIB,0.0
2023-05-02,1,ORLY,0.04377079209230961
2023-05-02,2,MAR,0.006819058245811083
2023-05-02,3,VRTX,-0.05058985033812119
2023-05-03,1,VRSK,0.0
2023-05-05,1,AAPL,0.0
2023-05-10,1,TTD,1.1544487209957848
2023-05-10,2,GOOG,-0.5568038241281292
2023-05-10,3,GOOGL,-0.5976448968676555
2023-05-15,1,MU,0.0
2023-05-18,1,CDNS,0.0
2023-05-25,1,MSFT,0.7071067811865475
2023-05-25,2,WDAY,-0.7071067811865475
2023-05-31,1,AAPL,1.0874866774008352
2023-05-31,2,COST,-0.4292967132769063
2023-05-31,3,CEG,-0.6581899641239288
2023-06-02,1,FAST,0.0
2023-06-05,1,FTNT,0.0
2023-06-14,1,ISRG,0.0
2023-06-15,1,CSGP,0.0
2023-06-16,1,ISRG,1.1730022423359583
2023-06-16,2,VRSK,0.8542896762025102
2023-06-16,3,CSGP,-0.15642734556347743
2023-06-16,4,FAST,-0.3542670665311475
2023-06-16,5,CTSH,-0.3947199999920409
2023-06-16,6,CSCO,-1.1218775064518023
2023-06-23,1,TTWO,0.0
2023-07-06,1,PAYX,0.0
2023-07-10,1,PCAR,0.0
2023-07-13,1,PEP,0.0
2023-07-14,1,ASML,0.0
2023-07-19,1,AAPL,0.0
2023-07-21,1,VRSK,2.0997856442372975
2023-07-21,2,MAR,0.7108836156153862
2023-07-21,3,CTAS,0.6529032599026954
2023-07-21,4,VRTX,0.20620027215557268
2023-07-21,5,COST,0.11465687053440338
2023-07-21,6,CSCO,0.03834282134924129
2023-07-21,7,ADP,-0.122507521970248
2023-07-21,8,TXN,-0.2011956738021597
2023-07-21,9,GEHC,-0.37187574421840697
2023-07-21,10,MDLZ,-0.5268844366799023
2023-07-21,11,HON,-0.7265559379809252
2023-07-21,12,PEP,-0.7524253053553418
2023-07-21,13,QCOM,-1.1213278637876134
2023-07-27,1,CHTR,0.0
2023-08-01,1,FANG,0.0
2023-08-02,1,CDW,0.0
2023-08-03,1,CEG,0.7071067811865475
2023-08-03,2,CTSH,-0.7071067811865475
2023-08-04,1,BKNG,0.0
2023-08-17,1,CSCO,0.0
2023-08-18,1,CSCO,0.5859115549273881
2023-08-18,2,ROST,0.24414768911898688
2023-08-18,3,REGN,-0.8300592440463748
2023-08-25,1,INTU,0.0
2023-08-29,1,GOOG,0.7071067811865476
2023-08-29,2,GOOGL,-0.7071067811865476
2023-09-01,1,BKR,0.0
2023-09-05,1,BKR,0.0
