screen_date,factor_rank,symbol,factor_score,signal_entry_price,stop_loss,take_profit,timing_reason,already_held,queued_for_buy
2020-02-04,2,CSGP,-5.551115123125783e-17,685.65,657.7037153579238,769.4888539262287,"趋势 OK: 2020-01-28 金叉 (MA20=650.42 > MA60=610.99) | 动量 OK: RSI=71.5 (带 [45.9,80.0]) | 量能 OK: 量比=1.58 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-02-05,1,VRSK,0.0,168.56,163.933806476637,182.43858057008902,"趋势 OK: 2020-01-29 金叉 (MA20=162.10 > MA60=151.75) | 动量 OK: RSI=75.2 (带 [47.3,79.4]) | 量能 OK: 量比=1.63 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",True,False
2020-02-06,1,FTNT,0.0,121.33,116.0142792302909,137.2771623091273,"趋势 OK: 2020-01-30 金叉 (MA20=117.45 > MA60=109.45) | 动量 OK: RSI=66.3 (带 [45.6,80.2]) | 量能 OK: 量比=1.67 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-02-07,1,TMUS,0.0,85.44,82.4961475205135,94.27155743845948,"趋势 OK: 2020-01-31 金叉 (MA20=81.20 > MA60=78.72) | 动量 OK: RSI=70.5 (带 [46.6,79.7]) | 量能 OK: 量比=2.43 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-02-10,1,NVDA,0.0,262.97,249.63349392466444,302.97951822600675,"趋势 OK: 2020-02-03 金叉 (MA20=248.37 > MA60=231.90) | 动量 OK: RSI=66.2 (带 [44.9,80.5]) | 量能 OK: 量比=1.79 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-02-11,1,VRTX,0.0,247.81,235.8889289368182,283.57321318954547,"趋势 OK: 2020-02-04 金叉 (MA20=234.93 > MA60=224.98) | 动量 OK: RSI=71.7 (带 [45.2,80.4]) | 量能 OK: 量比=1.53 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",True,False
2020-02-12,1,MU,0.7505343608385777,59.27,55.2439807980144,71.34805760595681,"趋势 OK: 2020-02-05 金叉 (MA20=56.87 > MA60=53.13) | 动量 OK: RSI=60.6 (带 [43.2,81.4]) | 量能 OK: 量比=1.94 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-02-12,2,AMAT,-0.04363400012077201,65.37,61.85402972115769,75.91791083652694,"趋势 OK: 2020-02-05 金叉 (MA20=62.12 > MA60=60.49) | 动量 OK: RSI=61.8 (带 [44.6,80.7]) | 量能 OK: 量比=1.56 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-02-12,3,CSCO,-0.7069003607178057,49.93,48.14153495676042,55.29539512971875,"趋势 OK: 2020-02-05 金叉 (MA20=48.22 > MA60=46.84) | 动量 OK: RSI=63.3 (带 [46.4,79.8]) | 量能 OK: 量比=1.75 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,False
2020-02-13,1,DXCM,0.0,252.21,237.35223539364983,296.7832938190505,"趋势 OK: 2020-02-06 金叉 (MA20=239.11 > MA60=227.65) | 动量 OK: RSI=70.2 (带 [44.1,80.9]) | 量能 OK: 量比=1.70 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-02-14,1,ANSS,0.0,291.98,281.6005785782811,323.11826426515677,"趋势 OK: 2020-02-07 金叉 (MA20=281.56 > MA60=264.08) | 动量 OK: RSI=69.2 (带 [46.4,79.8]) | 量能 OK: 量比=1.82 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-02-18,1,VRSK,0.0,171.56,167.21456239831443,184.5963128050567,"趋势 OK: 2020-02-10 金叉 (MA20=166.81 > MA60=155.72) | 动量 OK: RSI=74.3 (带 [47.5,79.3]) | 量能 OK: 量比=1.72 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-02-19,1,IDXX,0.0,290.97,278.18492737292127,329.3252178812363,"趋势 OK: 2020-02-11 金叉 (MA20=281.57 > MA60=268.94) | 动量 OK: RSI=63.1 (带 [45.6,80.2]) | 量能 OK: 量比=1.63 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
2020-02-20,1,PAYX,0.0,90.23,87.9123014403998,97.18309567880063,"趋势 OK: 2020-02-12 金叉 (MA20=88.36 > MA60=86.44) | 动量 OK: RSI=64.3 (带 [47.4,79.3]) | 量能 OK: 量比=1.84 (阈=1.50) | M2结构OK: 收盘突破前30日最高收盘(含缓冲)",False,True
