symbol,entry_date,entry_price,exit_date,exit_price,size,pnl,pnl_pct,hold_days,exit_reason
002142,2024-04-02,20.009989999999995,2024-04-11,18.96102,7400,-7944.783012399952,-0.052422315053630375,9,trailing_stop: close=19.05 <= stop=19.07
002709,2024-04-02,22.77275,2024-04-17,22.22775,200,-114.77921499999962,-0.023932111844199633,15,trailing_stop: close=21.95 <= stop=22.33
601998,2024-04-11,5.725719999999999,2024-04-18,6.4935,23200,17616.652040000026,0.13409317954772515,7,take_profit: close=6.46 >= target=6.41
603296,2024-04-02,52.83277999999999,2024-04-22,47.23272,2800,-15852.095100799977,-0.10599593661359463,20,trailing_stop: close=47.28 <= stop=48.04
000157,2024-04-02,7.637629999999999,2024-04-24,7.6923,19600,875.5321960000304,0.007157979635044054,22,trailing_stop: close=7.68 <= stop=7.87
000425,2024-04-02,6.246239999999999,2024-04-24,6.54345,16000,4619.256240000011,0.04758222546684099,22,trailing_stop: close=6.54 <= stop=6.63
600031,2024-04-18,15.205189999999998,2024-04-24,14.43555,9700,-7647.54028549999,-0.05061692750961999,6,trailing_stop: close=14.26 <= stop=14.49
601618,2024-04-08,3.1931899999999995,2024-04-26,3.16683,300,-9.143063699999848,-0.008255067816196227,18,break_ma60: close=3.17 < MA60=3.18
600875,2024-04-12,15.615599999999997,2024-04-29,16.30368,400,266.75408640000114,0.04406362867901348,17,trailing_stop: close=16.27 <= stop=16.28
600741,2024-04-02,16.156139999999997,2024-04-30,15.32466,9200,-7832.898933599976,-0.05146526336117396,28,trailing_stop: close=15.33 <= stop=15.77
601800,2024-04-02,8.108099999999999,2024-05-06,8.211780000000001,18500,1720.5866910000452,0.012787212787213065,34,trailing_stop: close=8.19 <= stop=8.20
601127,2024-05-06,91.97187999999998,2024-05-09,83.82609,1500,-12382.145875499988,-0.08856826673544127,3,break_ma60: close=83.83 < MA60=86.31
