screen_date,factor_rank,symbol,factor_score,signal_entry_price,stop_loss,take_profit,timing_reason,already_held,queued_for_buy
2019-06-21,1,03690,0.0,64.3,59.172933428694556,74.55413314261088,"趋势 OK: 2019-06-14 金叉 (MA20=60.96 > MA80=57.09) | 动量 OK: RSI=68.2 (带 [32.0,76.0]) | 量能 OK: 量比=5.34 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2019-11-07,1,01288,0.0,3.33,3.2008548706659496,3.588290258668101,"趋势 OK: 2019-10-31 金叉 (MA20=3.23 > MA80=3.12) | 动量 OK: RSI=72.3 (带 [33.8,75.1]) | 量能 OK: 量比=1.63 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2019-12-13,1,03968,0.6659106634398311,39.35,37.37251207017259,43.304975859654824,"趋势 OK: 2019-12-06 金叉 (MA20=37.94 > MA80=37.73) | 动量 OK: RSI=61.4 (带 [32.0,76.0]) | 量能 OK: 量比=2.09 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2019-12-13,2,01288,0.3796235035697163,3.29,3.1697935073868533,3.530412985226293,"趋势 OK: 2019-12-06 金叉 (MA20=3.21 > MA80=3.15) | 动量 OK: RSI=62.9 (带 [34.2,74.9]) | 量能 OK: 量比=1.77 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2019-12-13,3,03988,-1.045534167009547,3.26,3.140568132006512,3.498863735986975,"趋势 OK: 2019-12-06 金叉 (MA20=3.18 > MA80=3.14) | 动量 OK: RSI=61.6 (带 [34.1,74.9]) | 量能 OK: 量比=1.74 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2019-12-17,1,03968,0.7071067811865475,40.05,37.95270173397534,44.24459653204931,"趋势 OK: 2019-12-10 金叉 (MA20=37.98 > MA80=37.79) | 动量 OK: RSI=63.9 (带 [32.0,76.0]) | 量能 OK: 量比=2.06 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2019-12-17,2,01288,-0.7071067811865474,3.34,3.2102046058590723,3.5995907882818545,"趋势 OK: 2019-12-10 金叉 (MA20=3.22 > MA80=3.16) | 动量 OK: RSI=66.9 (带 [33.8,75.1]) | 量能 OK: 量比=2.07 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2019-12-18,1,01398,0.565685424949238,5.93,5.691825213360232,6.406349573279535,"趋势 OK: 2019-12-11 金叉 (MA20=5.66 > MA80=5.46) | 动量 OK: RSI=66.5 (带 [33.6,75.2]) | 量能 OK: 量比=1.66 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",False,True
2019-12-18,2,01288,-0.565685424949238,3.39,3.253404276869139,3.6631914462617226,"趋势 OK: 2019-12-11 金叉 (MA20=3.23 > MA80=3.17) | 动量 OK: RSI=71.2 (带 [33.6,75.2]) | 量能 OK: 量比=2.24 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
2019-12-19,1,01288,0.0,3.39,3.256018257092772,3.6579634858144567,"趋势 OK: 2019-12-12 金叉 (MA20=3.24 > MA80=3.17) | 动量 OK: RSI=71.2 (带 [33.7,75.2]) | 量能 OK: 量比=1.57 (阈=1.50) | M2结构OK: 收盘突破前20日最高收盘(含缓冲)",True,False
