symbol,entry_date,entry_price,exit_date,exit_price,size,pnl,pnl_pct,hold_days,exit_reason
01398,2024-04-30,4.21421,2024-05-30,4.52547,47400,14474.864538600037,0.07385963205440649,30,trailing_stop: close=4.55 <= stop=4.58
00939,2024-04-30,5.105099999999999,2024-05-31,5.65434,39100,21187.87389780004,0.10758653111594318,31,trailing_stop: close=5.60 <= stop=5.66
00857,2024-05-13,7.597589999999999,2024-06-18,7.302689999999999,26300,-8005.548971100005,-0.03881494000071073,36,trailing_stop: close=7.48 <= stop=7.54
00941,2024-06-03,75.2752,2024-06-18,72.4275,2600,-7648.824950000008,-0.037830520543286505,15,trailing_stop: close=72.60 <= stop=73.10
00728,2024-06-04,4.48448,2024-06-18,4.24575,44500,-10869.101637499974,-0.053234711716854455,14,trailing_stop: close=4.25 <= stop=4.27
01093,2024-05-28,6.98698,2024-06-21,6.36363,21800,-13769.375274200007,-0.08921594165147173,24,trailing_stop: close=6.44 <= stop=6.46
00998,2024-06-21,5.03503,2024-07-05,4.845149999999999,39700,-7788.29419150002,-0.0377117911909165,14,trailing_stop: close=4.84 <= stop=4.92
00939,2024-07-03,5.9059,2024-07-05,5.544449999999999,33800,-12460.633133000016,-0.06120151035405286,2,trailing_stop: close=5.54 <= stop=5.56
03968,2024-07-03,34.534499999999994,2024-07-08,32.81715,5100,-8976.06270449998,-0.04972853233722785,5,trailing_stop: close=33.20 <= stop=33.92
00883,2024-05-13,20.2202,2024-07-18,21.3786,9800,11079.956636000003,0.057289245408057354,66,trailing_stop: close=21.15 <= stop=21.67
00728,2024-06-21,4.48448,2024-07-18,4.6453500000000005,44500,6889.981502500043,0.03587260953332394,27,trailing_stop: close=4.65 <= stop=4.67
00700,2024-07-15,393.59319999999997,2024-07-18,367.632,500,-13219.560799999981,-0.06595947287707193,3,trailing_stop: close=371.80 <= stop=374.00
01211,2024-06-04,232.23199999999997,2024-07-31,225.1746,800,-5880.101583999978,-0.030389438148058723,57,trailing_stop: close=224.80 <= stop=230.08
02328,2024-08-30,10.430419999999998,2024-10-09,12.3876,19100,37074.553892000054,0.18764153313097687,40,trailing_stop: close=12.38 <= stop=12.98
09988,2024-09-20,86.08599999999998,2024-10-09,107.0928,2300,47995.43252800003,0.24402109518388615,19,trailing_stop: close=104.50 <= stop=106.63
