date,open,high,low,close,volume
2018-01-02,298.29,298.61,295.43,296.79,226372.0
2018-01-03,297.08,307.89,295.91,307.5,280197.0
2018-01-04,308.45,311.74,306.71,309.11,205705.0
2018-01-05,309.93,313.37,309.21,311.39,142226.0
2018-01-08,311.31,315.0,310.45,313.97,143454.0
2018-01-09,314.76,316.25,311.85,314.66,137290.0
2018-01-10,313.79,315.27,312.31,314.44,90728.0
2018-01-11,315.54,317.56,312.51,317.31,115334.0
2018-01-12,318.16,322.65,316.12,322.02,239441.0
2018-01-16,325.0,325.08,318.52,319.06,273732.0
2018-01-17,319.84,322.78,319.04,321.96,202099.0
2018-01-18,324.26,339.89,324.01,336.4,621256.0
2018-01-19,336.4,344.66,334.68,341.2,279650.0
2018-01-22,341.11,343.76,338.95,341.95,151774.0
2018-01-23,342.51,350.79,340.68,350.22,217678.0
2018-01-24,351.78,355.37,350.3,352.8,279861.0
2018-01-25,354.17,355.8,348.71,349.54,333270.0
2018-01-26,350.91,352.88,345.88,351.76,282576.0
2018-01-29,351.41,355.24,350.57,350.71,317354.0
2018-01-30,348.22,351.65,345.26,347.19,195465.0
2018-01-31,348.9,353.59,342.69,346.11,243012.0
2018-02-01,344.85,351.33,344.24,350.02,241052.0
2018-02-02,347.94,350.95,343.07,343.4,184443.0
2018-02-05,340.0,345.4,335.03,338.33,267669.0
2018-02-06,333.04,341.05,328.35,335.19,326518.0
2018-02-07,335.29,341.02,334.8,337.47,115848.0
2018-02-08,338.31,342.3,329.06,329.06,186923.0
2018-02-09,331.18,333.24,318.36,327.99,175036.0
2018-02-12,330.25,338.27,326.1,334.06,152703.0
2018-02-13,333.23,343.08,331.02,343.01,245565.0
2018-02-14,341.89,348.54,341.13,345.63,216250.0
2018-02-15,347.69,348.86,342.6,347.99,173719.0
2018-02-16,347.8,352.64,347.5,350.14,154137.0
2018-02-20,349.53,356.06,344.27,351.84,146736.0
2018-02-21,351.85,356.06,349.78,352.11,197561.0
2018-02-22,353.01,353.01,332.17,351.58,355536.0
2018-02-23,352.93,356.77,348.31,354.91,165026.0
2018-02-26,358.53,358.84,352.38,353.4,198968.0
2018-02-27,352.0,352.5,344.0,344.0,225837.0
2018-02-28,345.78,350.73,341.6,342.13,502025.0
2018-03-01,343.04,351.37,341.47,344.5,230156.0
2018-03-02,342.07,350.04,337.84,348.28,201929.0
2018-03-05,346.83,358.08,340.11,357.08,209812.0
2018-03-06,358.21,359.82,355.78,357.1,116242.0
2018-03-07,355.5,359.66,354.81,356.06,157541.0
2018-03-08,357.98,357.98,354.5,356.54,183857.0
2018-03-09,359.39,361.67,357.22,361.22,192250.0
2018-03-12,362.22,367.68,359.08,359.39,222526.0
2018-03-13,358.95,364.01,356.62,363.1,215279.0
2018-03-14,365.28,368.33,363.58,364.42,183691.0
2018-03-15,364.71,365.72,361.16,363.59,193306.0
2018-03-16,365.05,369.91,363.98,367.8,748934.0
2018-03-19,365.54,372.22,361.73,366.02,335037.0
2018-03-20,365.83,376.6,364.96,375.8,311993.0
2018-03-21,374.9,378.57,370.8,373.73,181523.0
2018-03-22,370.29,373.21,357.17,357.88,190020.0
2018-03-23,358.43,362.56,355.05,361.42,298832.0
2018-03-26,365.38,369.76,357.03,366.83,213116.0
2018-03-27,368.45,370.26,356.11,359.99,220309.0
2018-03-28,359.98,361.44,352.11,356.03,211641.0
2018-03-29,358.14,367.29,355.98,362.68,186745.0
2018-04-02,362.52,363.32,347.58,351.13,125441.0
2018-04-03,352.48,360.2,351.45,353.3,193466.0
2018-04-04,348.54,359.78,342.16,359.05,272795.0
2018-04-05,359.64,361.16,354.55,355.29,220344.0
2018-04-06,353.78,358.71,347.94,351.28,108931.0
2018-04-09,354.53,359.97,348.43,356.86,124533.0
2018-04-10,360.38,361.67,355.3,360.22,109523.0
2018-04-11,358.44,364.67,358.44,359.31,108637.0
2018-04-12,360.39,369.87,360.11,367.73,148196.0
2018-04-13,367.92,367.92,360.67,364.06,126295.0
2018-04-16,365.95,368.86,363.27,367.47,210252.0
2018-04-17,369.63,377.93,369.63,376.76,157806.0
2018-04-18,378.39,381.21,375.01,377.73,287462.0
