date,open,high,low,close,volume
2018-01-02,1053.02,1075.98,1053.02,1073.21,1588268.0
2018-01-03,1073.9301,1096.1,1073.4301,1091.52,1565945.0
2018-01-04,1097.09,1104.08,1094.26,1095.76,1302569.0
2018-01-05,1103.45,1113.58,1101.8,1110.29,1512526.0
2018-01-08,1111.0,1119.16,1110.0,1114.21,1232221.0
2018-01-09,1118.4399,1118.4399,1108.2,1112.79,1340381.0
2018-01-10,1107.0,1112.78,1103.98,1110.14,1036655.0
2018-01-11,1112.3101,1114.85,1106.48,1112.05,1121216.0
2018-01-12,1110.1,1131.3,1108.01,1130.65,1929306.0
2018-01-16,1140.3101,1148.88,1126.66,1130.7,1823100.0
2018-01-17,1136.36,1139.3199,1123.49,1139.1,1391510.0
2018-01-18,1139.35,1140.59,1124.47,1135.97,1374873.0
2018-01-19,1138.03,1143.78,1132.5,1143.5,1527554.0
2018-01-22,1143.8199,1166.88,1141.8199,1164.16,1477520.0
2018-01-23,1170.62,1178.51,1167.25,1176.17,1956865.0
2018-01-24,1184.98,1187.05,1167.4,1171.29,1856429.0
2018-01-25,1180.71,1185.0,1171.84,1182.14,1499247.0
2018-01-26,1187.53,1187.5601,1168.03,1187.5601,2108502.0
2018-01-29,1188.0,1198.0,1184.0601,1186.48,1574708.0
2018-01-30,1177.72,1187.9301,1174.51,1177.37,1866883.0
2018-01-31,1183.8101,1186.3199,1172.1,1182.22,1801135.0
2018-02-01,1175.99,1187.45,1169.36,1181.59,3675709.0
2018-02-02,1127.42,1131.3,1111.17,1119.2,5892122.0
2018-02-05,1100.61,1114.99,1056.74,1062.39,4177469.0
2018-02-06,1033.98,1087.38,1030.01,1084.4301,3831524.0
2018-02-07,1084.97,1086.53,1054.62,1055.41,2597094.0
2018-02-08,1059.87,1063.9301,1004.7,1007.71,3339601.0
2018-02-09,1025.88,1051.72,997.0,1046.27,4917970.0
2018-02-12,1056.67,1065.5699,1045.49,1054.5601,2812011.0
2018-02-13,1050.0,1061.22,1046.92,1054.14,1579258.0
2018-02-14,1054.3199,1075.47,1049.8,1072.7,2065202.0
2018-02-15,1083.45,1094.1,1067.23,1091.36,1869763.0
2018-02-16,1093.38,1108.3101,1091.55,1095.5,1997405.0
2018-02-20,1092.76,1116.29,1090.0,1103.59,1687656.0
2018-02-21,1109.1,1136.2,1107.51,1113.75,2074321.0
2018-02-22,1119.17,1125.46,1105.15,1109.9,1400536.0
2018-02-23,1118.66,1129.0,1108.4399,1128.09,1264638.0
2018-02-26,1131.86,1144.2,1129.34,1143.7,1545619.0
2018-02-27,1143.7,1144.25,1116.79,1117.51,2148159.0
2018-02-28,1122.0,1127.65,1103.0,1103.92,2464619.0
