date,open,high,low,close,volume
2018-01-02,117.0,117.98,116.8,117.95,1784326.0
2018-01-03,118.0,118.53,117.68,118.08,2873244.0
2018-01-04,118.09,118.33,117.66,117.87,2153538.0
2018-01-05,118.09,118.31,117.91,118.05,1631750.0
2018-01-08,118.65,118.65,117.95,118.28,1258049.0
2018-01-09,118.3,118.83,118.26,118.45,1408576.0
2018-01-10,118.37,119.27,118.07,119.15,1868472.0
2018-01-11,119.15,119.48,118.75,119.25,2576823.0
2018-01-12,119.29,119.7,118.99,119.58,2027268.0
2018-01-16,119.52,119.9,119.4,119.4,2517420.0
2018-01-17,119.34,119.47,118.8,119.34,4178113.0
2018-01-18,119.4,120.2,119.4,120.0,3981607.0
2018-01-19,120.11,120.67,120.0,120.45,4838016.0
2018-01-22,120.7,121.25,120.55,121.08,2026468.0
2018-01-23,121.37,121.46,120.85,120.85,2000448.0
2018-01-24,120.75,121.12,120.25,120.46,1470549.0
2018-01-25,121.24,121.24,120.2,120.2,1526690.0
2018-01-26,120.5,120.99,120.21,120.34,2357049.0
2018-01-29,120.07,120.65,119.51,120.55,1377289.0
2018-01-30,120.01,120.41,119.9,120.21,2079902.0
2018-01-31,120.55,120.7,119.89,120.32,2942128.0
2018-02-01,120.85,121.5,120.63,121.3,3660635.0
2018-02-02,121.12,121.29,120.5,120.62,2626774.0
2018-02-05,119.54,120.32,117.86,118.19,5072536.0
2018-02-06,117.1,118.77,117.0,118.15,4432273.0
2018-02-07,118.15,118.3,116.24,116.41,3993831.0
2018-02-08,118.25,118.75,115.76,115.94,5688021.0
2018-02-09,116.29,116.55,114.77,115.78,4053366.0
2018-02-12,116.3,116.9,115.98,116.54,1876544.0
2018-02-13,116.21,117.08,115.99,116.2,1903505.0
2018-02-14,115.88,116.25,114.55,114.88,4370322.0
2018-02-15,115.39,117.05,115.21,116.92,2289328.0
2018-02-16,116.5,119.03,116.5,118.5,5097227.0
2018-02-20,125.8,125.93,125.5,125.56,30986842.0
2018-02-21,125.78,125.92,125.59,125.6,11299491.0
2018-02-22,125.75,125.82,125.65,125.71,7547841.0
2018-02-23,125.68,125.73,125.33,125.44,5231211.0
2018-02-26,125.35,125.45,124.18,124.46,8208264.0
2018-02-27,124.42,124.89,124.4,124.65,3645530.0
2018-02-28,124.7,124.78,124.64,124.66,2745359.0
2018-03-01,124.37,124.7,123.5,123.77,4976988.0
2018-03-02,123.76,124.3,123.5,124.09,2903278.0
2018-03-05,125.45,125.53,124.69,124.78,5036942.0
2018-03-06,124.96,125.09,124.01,124.4,4066737.0
2018-03-07,124.03,124.13,123.6,123.78,3054918.0
2018-03-08,124.0,124.17,123.65,123.7,1715210.0
2018-03-09,123.96,124.0,123.31,123.68,2533701.0
2018-03-12,123.45,123.94,123.28,123.62,1984136.0
2018-03-13,123.98,124.0,122.05,122.63,6211355.0
2018-03-14,122.75,123.21,120.99,122.3,6210728.0
2018-03-15,122.29,123.09,121.86,121.88,2211198.0
2018-03-16,121.9,122.58,121.15,122.25,3386179.0
2018-03-19,122.1,123.5,121.76,122.63,1529718.0
2018-03-20,122.72,123.24,122.71,123.1,1353479.0
2018-03-21,121.9,122.44,121.69,121.96,3147323.0
2018-03-22,121.56,121.68,120.5,120.92,3138307.0
2018-03-23,121.8,121.8,119.5,120.19,2174726.0
2018-03-26,121.38,121.95,121.0,121.61,3413129.0
2018-03-27,122.16,122.48,121.32,121.52,3367904.0
2018-03-28,121.53,121.76,116.02,116.26,11204976.0
2018-03-29,117.25,117.66,115.44,117.0,4969351.0
2018-04-02,117.0,117.07,114.57,115.22,4566125.0
2018-04-03,115.53,116.49,115.23,116.41,3379907.0
2018-04-04,115.2,115.94,113.77,115.43,4889336.0
2018-04-05,115.29,116.15,114.22,114.78,4686676.0
2018-04-06,114.24,114.8,113.38,113.73,3927468.0
2018-04-09,114.32,114.75,113.65,114.34,3190830.0
2018-04-10,115.52,117.36,115.4,116.61,6659313.0
2018-04-11,116.71,116.94,115.1,115.88,4931754.0
2018-04-12,115.88,115.88,112.25,114.17,10004086.0
2018-04-13,114.09,115.65,112.67,113.44,6605551.0
2018-04-16,113.47,113.64,112.65,112.83,2488715.0
