date,open,high,low,close,volume
2018-01-02,72.57,73.56,72.46,73.02,2251499.0
2018-01-03,72.47,73.94,72.42,73.91,1428635.0
2018-01-04,74.19,75.69,74.0,74.85,3095109.0
2018-01-05,75.32,75.37,74.44,75.1,2024502.0
2018-01-08,74.86,75.24,74.72,74.86,2075636.0
2018-01-09,74.86,75.1,74.45,74.83,2869764.0
2018-01-10,74.83,75.01,73.88,74.11,2975614.0
2018-01-11,74.36,75.73,74.19,75.57,2786739.0
2018-01-12,75.71,76.6,75.38,76.4,2307234.0
2018-01-16,76.52,76.8,75.5,75.97,3014603.0
2018-01-17,76.47,76.83,75.77,76.54,1493387.0
2018-01-18,76.4,77.43,76.26,76.4,1671403.0
2018-01-19,76.67,77.64,76.42,77.51,1962044.0
2018-01-22,77.52,77.74,76.82,77.64,2344247.0
2018-01-23,77.32,77.63,76.71,77.36,1081747.0
2018-01-24,77.66,78.38,77.54,78.29,2070835.0
2018-01-25,78.41,78.66,77.03,77.22,2565676.0
2018-01-26,77.59,78.79,77.13,78.71,1954697.0
2018-01-29,78.4,79.69,78.25,79.0,3665661.0
2018-01-30,76.5,76.8,72.06,75.74,5874592.0
2018-01-31,76.23,77.0,73.94,74.56,3206521.0
2018-02-01,74.04,75.05,73.91,74.72,1976359.0
2018-02-02,74.36,74.57,72.48,72.6,1944732.0
2018-02-05,72.6,72.95,69.19,69.2,2890233.0
2018-02-06,67.47,70.29,67.32,70.05,3268907.0
2018-02-07,69.71,70.66,68.64,68.69,3000490.0
2018-02-08,68.57,69.19,66.98,66.98,3267129.0
2018-02-09,67.55,68.12,65.31,67.5,2382083.0
2018-02-12,68.0,68.98,67.75,68.24,2130042.0
2018-02-13,67.74,68.29,67.17,68.14,1298077.0
2018-02-14,67.5,69.34,67.37,69.12,1635558.0
2018-02-15,69.49,69.71,68.03,68.98,2347546.0
2018-02-16,68.71,69.51,68.29,68.78,2681993.0
2018-02-20,68.39,69.17,68.16,68.99,1682892.0
2018-02-21,69.17,70.51,69.05,69.22,2141091.0
2018-02-22,69.71,70.91,69.53,70.4,2781453.0
2018-02-23,70.97,71.34,70.43,71.32,2176757.0
2018-02-26,71.68,71.87,70.83,71.55,2137198.0
2018-02-27,71.54,72.4,71.05,71.23,3645603.0
2018-02-28,71.62,72.21,71.02,71.59,5731975.0
2018-03-01,71.64,71.64,69.0,69.04,7541799.0
2018-03-02,68.74,69.1,66.47,67.19,3265300.0
2018-03-05,66.73,68.97,66.68,68.81,4652470.0
2018-03-06,70.09,70.55,69.37,69.91,2673031.0
2018-03-07,69.18,69.48,67.95,69.07,2045831.0
2018-03-08,68.75,68.98,67.56,68.16,4699203.0
2018-03-09,68.54,69.37,68.18,69.07,6146426.0
2018-03-12,69.26,69.26,67.4,67.74,3210416.0
2018-03-13,68.09,68.51,67.02,67.38,2596890.0
2018-03-14,67.5,67.82,66.13,66.35,1983783.0
2018-03-15,66.39,66.9,66.29,66.82,2832401.0
2018-03-16,66.85,68.09,66.63,67.74,6264016.0
2018-03-19,65.92,66.62,65.46,66.15,2578212.0
2018-03-20,66.42,66.98,66.23,66.29,1544906.0
2018-03-21,66.3,67.46,66.09,66.82,1514818.0
2018-03-22,66.03,66.19,64.29,64.32,2383508.0
2018-03-23,64.59,65.19,62.82,62.94,2601192.0
2018-03-26,64.17,65.09,63.8,65.02,2404227.0
2018-03-27,65.25,65.57,63.57,63.88,2456816.0
2018-03-28,64.06,65.0,63.8,64.5,2591264.0
2018-03-29,64.91,66.6,64.67,66.17,2905984.0
2018-04-02,65.96,66.0,63.35,64.41,2660171.0
2018-04-03,64.73,65.8,64.29,65.71,2656697.0
2018-04-04,64.47,67.59,64.34,67.33,3856332.0
2018-04-05,67.85,69.03,67.46,68.34,3212799.0
2018-04-06,67.93,68.6,65.6,66.26,2264302.0
2018-04-09,66.83,66.9,65.43,65.53,2454579.0
2018-04-10,66.9,68.07,66.4,67.74,2291713.0
2018-04-11,67.05,67.67,66.85,67.03,1588582.0
2018-04-12,67.33,68.63,67.18,68.18,1606260.0
2018-04-13,68.68,68.68,67.54,67.87,1589750.0
2018-04-16,68.55,69.78,68.18,69.52,2332054.0
2018-04-17,70.0,70.27,69.44,69.74,2296618.0
2018-04-18,70.44,71.58,70.02,70.88,2291418.0
2018-04-19,70.42,70.81,69.08,69.64,2523365.0
2018-04-20,69.85,70.02,68.78,69.18,2171334.0
2018-04-23,69.25,69.91,69.06,69.41,2296166.0
2018-04-24,70.11,71.4,63.47,64.92,5575544.0
2018-04-25,64.54,65.78,63.82,64.9,3908436.0
2018-04-26,65.05,65.08,63.4,64.26,3216805.0
2018-04-27,64.19,64.75,63.92,64.41,1448889.0
2018-04-30,64.75,64.85,63.65,63.67,2283046.0
2018-05-01,63.5,63.76,61.98,63.58,2364876.0
2018-05-02,62.25,63.35,61.2,62.17,3400833.0
2018-05-03,61.85,62.85,60.36,62.64,2600073.0
2018-05-04,62.22,64.17,61.72,63.8,1812911.0
2018-05-07,63.94,64.78,63.94,64.5,1838674.0
2018-05-08,64.45,64.7,63.75,64.25,1551368.0
2018-05-09,64.57,64.74,63.47,64.05,1869673.0
2018-05-10,64.3,64.42,63.68,63.76,1949592.0
2018-05-11,63.85,64.41,63.16,63.79,2403139.0
2018-05-14,63.49,63.93,63.05,63.19,2615430.0
2018-05-15,62.81,63.66,62.73,63.52,1978358.0
2018-05-16,63.59,64.28,63.43,63.91,1284057.0
2018-05-17,63.84,64.91,63.6,64.29,1224461.0
2018-05-18,64.46,65.3,64.11,65.01,1394039.0
2018-05-21,65.47,66.51,65.06,66.01,1291002.0
2018-05-22,66.25,66.75,65.7,65.74,1574624.0
2018-05-23,65.24,65.57,64.3,65.09,1444122.0
2018-05-24,65.17,65.58,64.53,65.23,1319501.0
2018-05-25,65.15,65.44,64.3,64.64,951461.0
2018-05-29,64.05,64.5,63.05,63.51,1518663.0
2018-05-30,63.77,64.62,63.54,64.27,1528942.0
2018-05-31,63.3,63.78,61.64,62.23,3931033.0
2018-06-01,62.63,63.4,62.63,62.97,1638670.0
2018-06-04,63.05,63.71,62.76,63.08,1336989.0
2018-06-05,64.3,64.81,63.51,64.41,2651268.0
2018-06-06,64.37,65.5,64.16,65.49,2043164.0
2018-06-07,65.48,65.67,64.67,64.98,1622514.0
2018-06-08,65.13,65.4,64.7,65.26,1335376.0
2018-06-11,65.1,65.72,65.02,65.6,1153975.0
2018-06-12,65.59,65.9,65.02,65.2,1403541.0
2018-06-13,65.34,65.34,63.97,64.01,1228544.0
2018-06-14,64.16,64.72,63.57,63.76,1282314.0
2018-06-15,63.85,64.35,62.55,64.0,3302747.0
2018-06-18,63.51,64.02,63.07,63.58,1444790.0
2018-06-19,62.87,63.03,62.07,62.75,2154867.0
2018-06-20,62.94,63.03,62.39,62.51,1745684.0
2018-06-21,62.33,62.33,60.97,61.51,1689129.0
2018-06-22,62.09,62.52,61.59,62.11,2653043.0
2018-06-25,61.81,62.88,61.22,62.14,3240510.0
2018-06-26,62.16,62.51,61.81,62.16,2241846.0
2018-06-27,62.29,63.2,61.74,61.76,1244632.0
2018-06-28,61.47,62.28,61.28,62.04,1397681.0
2018-06-29,61.91,63.03,61.82,61.96,1715061.0
2018-07-02,60.29,60.96,59.82,60.86,2199449.0
2018-07-03,61.24,61.56,59.89,59.96,1091242.0
2018-07-05,60.63,60.81,60.13,60.58,2143410.0
2018-07-06,60.68,61.07,60.03,60.91,1910905.0
2018-07-09,61.08,61.99,60.83,61.84,2222641.0
2018-07-10,62.64,62.89,61.99,62.58,1385935.0
2018-07-11,61.83,61.94,60.93,61.22,1034461.0
2018-07-12,61.6,61.91,61.01,61.73,1075679.0
2018-07-13,61.79,63.71,61.79,63.45,2225769.0
2018-07-16,63.5,63.51,62.36,62.57,1836693.0
2018-07-17,62.2,63.23,62.13,63.21,1527344.0
2018-07-18,62.05,64.14,62.05,63.41,2556087.0
2018-07-19,63.37,63.71,62.63,63.45,2056145.0
2018-07-20,63.21,63.23,62.59,62.75,1702294.0
2018-07-23,62.69,63.49,62.41,62.92,2668813.0
2018-07-24,64.3,65.02,61.07,63.25,4829779.0
2018-07-25,62.05,64.27,62.05,64.17,3616563.0
2018-07-26,64.3,66.04,64.3,65.42,2985827.0
2018-07-27,65.38,66.14,65.38,66.07,2283008.0
2018-07-30,66.05,66.82,64.9,65.01,2251181.0
2018-07-31,65.35,65.97,65.13,65.72,2556374.0
2018-08-01,65.5,65.69,63.63,63.97,1793985.0
2018-08-02,63.5,63.95,62.8,63.29,2072814.0
2018-08-03,63.27,64.52,63.27,64.43,2062239.0
2018-08-06,65.73,66.27,64.88,64.94,1737368.0
2018-08-07,63.52,65.86,63.52,65.18,1305150.0
2018-08-08,65.05,65.21,64.3,64.44,1159071.0
2018-08-09,64.53,64.81,63.75,64.31,1270765.0
2018-08-10,63.88,64.1,63.03,63.56,1474359.0
2018-08-13,63.59,64.76,63.59,63.94,1945653.0
2018-08-14,64.17,65.12,64.02,64.81,2113151.0
2018-08-15,64.15,64.61,63.32,64.53,1978458.0
2018-08-16,65.1,66.05,65.0,65.68,1913216.0
2018-08-17,65.86,67.53,65.71,67.16,2424726.0
2018-08-20,67.46,68.57,67.39,68.24,2530980.0
2018-08-21,68.4,68.7,67.78,67.96,2258447.0
2018-08-22,67.85,68.04,67.49,67.77,1727821.0
2018-08-23,67.47,67.54,66.13,66.62,1533620.0
2018-08-24,66.55,67.56,66.35,67.43,1930942.0
2018-08-27,67.81,69.14,67.53,68.62,1622251.0
2018-08-28,68.82,69.11,68.42,68.49,1576141.0
2018-08-29,68.47,68.67,67.87,68.43,967588.0
2018-08-30,68.25,68.56,67.51,67.86,1676680.0
2018-08-31,67.81,68.5,67.57,68.42,1615765.0
2018-09-04,67.95,68.42,67.68,68.34,2062190.0
2018-09-05,68.05,69.93,67.89,69.91,3516708.0
2018-09-06,69.88,70.3,68.99,69.18,1942508.0
2018-09-07,68.77,69.27,68.24,69.01,1862994.0
2018-09-10,69.44,70.89,69.36,69.99,1794921.0
2018-09-11,69.74,69.94,68.75,69.06,2258936.0
2018-09-12,68.94,69.78,68.32,69.64,1753784.0
